-80.599071,38.911041,"WV,I-79,NB,BURNSVILLE REST AREA, MM85","[RR,PT,VM,Pets,HF]|RV Dump"
-80.588902,38.912764,"WV,I-79,SB,BURNSVILLE REST AREA, MM85","[RR,PT,VM,Pets,HF]|RV Dump"
-80.254374,39.312837,"WV,I-79,NB,MEADOWBROOK REST AREA, MM123","[RR,PT,VM,Pets,HF]|RV Dump"
-80.250201,39.316037,"WV,I-79,SB,MEADOWBROOK REST AREA, MM123","[RR,PT,VM,Pets,HF]|RV Dump"
-77.841995,39.586036,"WV,I-81,SB,SOUTHBOUND WELCOME CENTER, MM25","[RR,PT,,Pets,HF]|"
-78.073611,39.318013,"WV,I-81,NB,NORTHBOUND WELCOME CENTER, MM2","[RR,PT,VM,Pets,HF]|"
-104.852515,41.100435,"WY,ADDRESS,,CHEYENNE WELCOME CENTER","[RR,PT,,Pets,HF]|RV Dump,W COLLEGE DR, CHEYENNE,WY"
-106.932329,44.805549,"WY,ADDRESS,,SHERIDAN WELCOME CENTER CHAMBER OF COMMERCE","[RR,PT,,Pets,HF]|RV Dump,171 N MAIN ST, SHERIDAN,WY"
-110.934857,41.265816,"WY,ADDRESS,,BEAR RIVER WELCOME CENTER","[RR,PT,VM,Pets,HF]|RV Dump"
-104.20871,44.527208,"WY,ADDRESS,,NORTHEAST INFORMATION CENTER","[RR,PT,VM,Pets,HF]|5266 OLD HWY 14, BEULAH,WY"
-104.850155,41.09616,"WY,I-25,NB,CHEYENNE WELCOME CENTER-FOLLOW SIGNS, MM7","[RR,PT,,Pets,HF]|RV Dump"
-104.850767,41.10366,"WY,I-25,SB,CHEYENNE WELCOME CENTER-FOLLOW SIGNS, MM7","[RR,PT,,Pets,HF]|RV Dump"
-104.831734,41.752239,"WY,I-25,NB,CHUGWATER REST AREA-FOLLOW SIGNS, MM54","[RR,PT,,Pets,HF]|RV Dump"
-104.829137,41.761099,"WY,I-25,SB,CHUGWATER REST AREA-FOLLOW SIGNS, MM54","[RR,PT,,Pets,HF]|RV Dump"
-105.021098,42.228008,"WY,I-25,NB,DWYER JUNCTION REST AREA, MM92","[RR,PT,,Pets,HF]|RV Dump"
-105.026004,42.23309,"WY,I-25,SB,DWYER JUNCTION REST AREA LEFT EXIT, MM92","[RR,PT,,Pets,HF]|RV Dump"
-105.199418,42.653644,"WY,I-25,NB,ORIN JUNCTION REST AREA-FOLLOW SIGNS, MM126","[RR,PT,,Pets,HF]|RV Dump"
-105.206168,42.660712,"WY,I-25,SB,ORIN JUNCTION REST AREA-FOLLOW SIGNS, MM126","[RR,PT,,Pets,HF]|RV Dump"
-106.643643,43.712625,"WY,I-25,NB,KAYCEE REST AREA-FOLLOW SIGNS, MM254","[RR,PT,,Pets,HF]|"
-106.638208,43.720202,"WY,I-25,SB,KAYCEE REST AREA-FOLLOW SIGNS, MM254","[RR,PT,,Pets,HF]|"
-110.305176,41.365444,"WY,I-80,EB,LYMAN REST AREA-FOLLOW SIGNS, MM41","[RR,PT,,Pets,HF]|"
-110.294521,41.368165,"WY,I-80,WB,LYMAN REST AREA-FOLLOW SIGNS, MM41","[RR,PT,,Pets,HF]|"
-108.542694,41.643725,"WY,I-80,WB,BITTER CREEK REST AREA, MM143","[RR,PT,,Pets,HF]|"
-108.535929,41.642758,"WY,I-80,EB,BITTER CREEK REST AREA, MM144","[RR,PT,,Pets,HF]|"
-106.965722,41.754769,"WY,I-80,EB,FT STEELE REST AREA FOLLOW SIGNS, MM228","[RR,PT,,Pets,HF]|"
-106.956868,41.753345,"WY,I-80,WB,FT STEELE REST AREA FOLLOW SIGNS, MM228","[RR,PT,,Pets,HF]|"
-106.289419,41.637202,"WY,I-80,EB,WAGONHOUND REST AREA-FOLLOW SIGNS, MM267","[RR,PT,,Pets,HF]|"
-106.278888,41.631182,"WY,I-80,WB,WAGONHOUND REST AREA-FOLLOW SIGNS, MM267","[RR,PT,,Pets,HF]|"
-105.439965,41.243348,"WY,I-80,EB,SUMMIT REST AREA, MM323","[RR,PT,,Pets,HF]|"
-105.436855,41.236755,"WY,I-80,WB,SUMMIT REST AREA, MM323","[RR,PT,,Pets,HF]|"
-110.943672,41.267548,"WY,I-80,EB,BEAR RIVER WELCOME CENTER-FOLLOW SIGNS, MM6","[RR,PT,VM,Pets,HF]|RV Dump"
-110.933123,41.267881,"WY,I-80,WB,BEAR RIVER WELCOME CENTER-FOLLOW SIGNS, MM6","[RR,PT,VM,Pets,HF]|RV Dump"
-104.080403,41.174454,"WY,I-80,EB,PINE BLUFFS WELCOME CENTER-FOLLOW SIGNS, MM401","[RR,PT,VM,Pets,HF]|"
-104.069935,41.175361,"WY,I-80,WB,PINE BLUFFS WELCOME CENTER-FOLLOW SIGNS, MM401","[RR,PT,VM,Pets,HF]|"
-106.937165,44.807253,"WY,I-90,EB,SHERIDAN WELCOME CENTER, MM23","[RR,PT,,Pets,HF]|RV Dump"
-106.936585,44.802578,"WY,I-90,WB,SHERIDAN WELCOME CENTER, MM23","[RR,PT,,Pets,HF]|RV Dump"
-106.163709,44.212135,"WY,I-90,EB,POWDER RIVER REST AREA-FOLLOW SIGNS, MM88","[RR,PT,VM,Pets,HF]|"
-106.154427,44.213984,"WY,I-90,WB,POWDER RIVER REST AREA-FOLLOW SIGNS, MM88","[RR,PT,VM,Pets,HF]|"
-104.972839,44.273974,"WY,I-90,EB,MOORCROFT REST AREA-FOLLOW SIGNS, MM153","[RR,PT,VM,Pets,HF]|"
-104.961429,44.27079,"WY,I-90,WB,MOORCROFT REST AREA-FOLLOW SIGNS, MM153","[RR,PT,VM,Pets,HF]|"
-104.348781,44.41166,"WY,I-90,EB,SUNDANCE WELCOME CENTER-FOLLOW SIGNS, MM189","[RR,PT,VM,Pets,HF]|RV Dump"
-104.338637,44.417333,"WY,I-90,WB,SUNDANCE WELCOME CENTER-FOLLOW SIGNS, MM189","[RR,PT,VM,Pets,HF]|RV Dump"
-104.201909,44.527835,"WY,I-90,WB,NORTHEAST INFORMATION CENTER FOLLOW SIGNS, MM199","[RR,PT,VM,Pets,HF]|"
-104.214248,44.518611,"WY,I-90,EB,NORTHEAST INFORMATION CENTER FOLLOW SIGNS, MM199","[RR,PT,VM,Pets,HF]|"
-108.671144,44.013113,"WY,SR-120,NB/SB,GOOSEBERRY CREEK ROADSIDE REST AREA","[RR,PT],,,|"
-107.137877,42.493513,"WY,SR-220,EB/WB,INDEPENDENCE ROCK REST AREA","[RR,PT,VM,Pets,HF]|"
-108.897321,42.382041,"WY,SR-28,EB/WB,SOUTH PASS CITY REST AREA","[RR,PT,,Pets,HF]|"
-105.482388,43.761796,"WY,SR-387,EB,WRIGHT VISITOR CENTER LEFT EXIT","[RR,PT,,Pets],|"
-110.299037,41.364345,"WY,SR-413,,LYMAN REST AREA","[RR,PT,,Pets,HF]|"
-106.381517,42.414974,"WY,SR-487,NB/SB,SHIRLEY BASIN REST AREA","[RR(VT),PT],,,|"
-105.350722,43.320461,"WY,SR-59,NB/SB,CHEYENNE RIVER REST AREA","[RR,PT,,Pets,HF]|"
-105.475713,43.761572,"WY,SR-59,NB/SB,WRIGHT VISITOR CENTER-FOLLOW SIGNS","[RR,PT,,Pets],|"
-108.083696,44.508814,"WY,US-14/16/20,EB/WB,GREYBULL REST AREA","[RR,PT,,Pets,HF]|"
-109.188061,44.500679,"WY,US-14/16/20,EB/WB,BUFFALO BILL DAM VISITOR CENTER","[RR],,,,|DAM VISITOR CENTER,SCENIC VIEW"
-108.740407,44.756441,"WY,US-14A,WB,POWELL HOMESTEADER PARK","[RR,PT,VM,Pets,HF]|"
-108.742706,44.755682,"WY,US-14A,EB,POWELL HOMESTEADER PARK LEFT EXIT","[RR,PT,VM,Pets,HF]|"
-104.613001,44.091061,"WY,US-16,EB/WB,UPTON REST AREA","[RR,PT],,,|"
-104.484863,42.747929,"WY,US-18,EB,LUSK REST AREA","[RR,PT,VM,Pets,HF]|"
-104.479626,42.748696,"WY,US-18,WB,LUSK REST AREA LEFT TURN","[RR,PT,VM,Pets,HF]|"
-104.220973,43.37834,"WY,US-18,EB/WB,MULE CREEK REST AREA","[RR,PT,VM,Pets,HF]|"
-107.245246,43.07467,"WY,US-20,EB/WB,WALTMAN REST AREA","[RR,PT,,Pets,HF]|"
-104.697194,42.261464,"WY,US-26,EB/WB,GUERNSEY REST AREA","[RR,PT,,Pets,HF]|"
-110.762378,43.486792,"WY,US-26,WB,JACKSON TOURIST INFO CENTER LEFT EXIT","[RR,PT],,,|"
-110.762318,43.485313,"WY,US-26,EB,JACKSON TOURIST INFO CENTER","[RR,PT],,,|"
-109.008379,43.229595,"WY,US-26/287,EB/WB,DIVERSION DAM REST AREA","[RR,PT,VM,Pets,HF]|"
-108.182863,42.541857,"WY,US-287,EB/WB,SWEETWATER STATION MORMON HANDCART VISITORS CENTER","[RR,PT,,,HF]|"
-108.187978,42.543283,"WY,US-287,EB/WB,SWEETWATER STATION REST AREA","[RR,PT,,Pets,HF]|"
-104.221475,43.37983,"WY,US-85,NB/SB,MULE CREEK REST AREA","[RR,PT,VM,Pets,HF]|"
-104.323189,41.537046,"WY,US-85,NB/SB,MERIDAN REST AREA, MM53","[RR,PT,VM,Pets,HF]|"
-110.992819,42.885055,"WY,US-89,NB,STAR VALLEY REST AREA","[RR,PT,VM,Pets,HF]|"
-110.993697,42.887245,"WY,US-89,SB,STAR VALLEY REST AREA LEFT EXIT","[RR,PT,VM,Pets,HF]|"
-88.392216,30.477533,"AL,I-10,EB,CLOSED FOR CONSTRUCTION GRAND BAY WELCOME CENTER, MM0.5","[CLOSED FOR CONSTRUCTION],,,,|"
-85.48793,32.677453,"AL,US-280,EB,CLOSED  TURNOUT, MM101","[CLOSED],,,,|"
-85.486184,32.676678,"AL,US-280,WB,CLOSED  TURNOUT, MM101","[CLOSED],,,,|"
-93.316334,35.343479,"AR,I-40,WB,REST AREA/SCENIC OVERLOOK, MM70.3","[NO FACILITIES] ,,,,|SCENIC VIEW"
-92.413359,34.998623,"AR,I-40,EB,TRUCK PARKING AREA, MM133","[NO FACILITIES] ,,,,|TRUCKS"
-90.253864,35.151401,"AR,I-40,EB,TRUCK TURNOUT, MM242.5","[NO FACILITIES] ,,,,|TRUCKS"
-92.414515,34.993401,"AR,I-40,WB,TRUCK PARKING, MM133","[NO FACILITIES] ,,,,|TRUCKS"
-90.246825,35.153988,"AR,I-40,WB,TRUCK TURNOUT, MM242.5","[NO FACILITIES] ,,,,|TRUCKS"
-90.198596,35.190062,"AR,I-55,NB,TRUCK PARKING, MM1","[NO FACILITIES] ,,,,|TRUCKS"
-90.200608,35.193711,"AR,I-55,SB,TRUCK PARKING, MM1","[NO FACILITIES] ,,,,|TRUCKS"
-90.168912,35.531242,"AR,I-55,SB,TRUCK PARKING, MM34.5","[RR,PT,,Pets,HF]|TRUCKS"
-90.077233,35.65926,"AR,I-55,NB,TRUCK PARKING, MM45","[RR,PT,,Pets,HF]|TRUCKS"
-109.093591,32.237604,"AZ,I-10,EB,NOT IN SERVICE SAN SIMON REST AREA, MM388","[NOT IN SERVICE],,,,|"
-109.083588,32.237747,"AZ,I-10,WB,NOT IN SERVICE SAN SIMON REST AREA, MM388","[NOT IN SERVICE],,,,|"
-111.613011,34.815861,"AZ,I-17,SB,SCENIC VIEW TURNOUT, MM312","[NO FACILITIES] ,,,,|SCENIC VIEW"
-112.316189,35.222079,"AZ,I-40,WB,WILLIAMS TURNOUT, MM155","[NO FACILITIES],,,,|"
-114.28702,32.667626,"AZ,I-8,EB,PARKING AREA, MM20","[NO FACILITIES],,,,|"
-114.277802,32.665898,"AZ,I-8,WB,PARKING AREA, MM20","[NO FACILITIES],,,,|"
-113.721211,32.730133,"AZ,I-8,EB,NOT IN SERVICE MOHAWK REST AREA, MM56","[NOT IN SERVICE],,,,|"
-113.711639,32.732208,"AZ,I-8,WB,NOT IN SERVICE MOHAWK REST AREA, MM56","[NOT IN SERVICE],,,,|"
-112.181933,32.835195,"AZ,I-8,EB,TABLE TOP ROADSIDE AREA, MM150","[NO RESTROOMS,[PT,, Pets,HF]|"
-112.145812,32.835075,"AZ,I-8,WB,TABLE TOP ROADSIDE AREA, MM150","[NO RESTROOMS,[PT,, Pets,HF]|"
-112.181186,32.835157,"AZ,I-8,EB,PICNIC AREA, MM148","[NO RESTROOMS,[PT,, Pets]|"
-112.146038,32.835058,"AZ,I-8,WB,PICNIC AREA, MM149","[NO RESTROOMS,[PT,, Pets]|"
-110.924165,36.331939,"AZ,RT-160,EB/WB,RUSTIC TURNOUT-NE OF TUBA CITY","[NO FACILITIES],,,,|"
-116.466682,35.035711,"CA,I-15,SB,CLOSED FOR CONSTRUCTION NO ETO CLYDE V KANE REST AREA, MM216","[CLOSED FOR CONTRUCTION-NO ETO],,,,|"
-122.312341,37.496879,"CA,I-280,NB,VISTA POINT CRYSTAL SPRINGS RESERVOIR FOLLOW SIGNS, MM25","[NO FACILITIES] ,,,,|CARS ONLY"
-122.319385,37.499641,"CA,I-280,SB,VISTA POINT CRYSTAL SPRINGS RESERVOIR FOLLOW SIGNS, MM25","[NO FACILITIES] ,,,,|CARS ONLY"
-122.200505,39.950819,"CA,I-5,SB,CLOSED FOR CONSTRUCTION NO ETO LT JOHN C HELMICK REST AREA, MM633","[CLOSED FOR CONTRUCTION-NO ETO],,,,|"
-122.19993,39.943133,"CA,I-5,NB,CLOSED FOR CONSTRUCTION NO ETO LT JOHN C HELMICK REST AREA, MM633","[CLOSED FOR CONTRUCTION-NO ETO],,,,|"
-122.58331,41.778998,"CA,I-5,SB,SCENIC VISTA POINT REST AREA, MM780","[NO FACILITIES],,,,|"
-122.321747,41.132223,"CA,I-5,NB,SCENIC VISTA POINT REST AREA, MM724","[NO FACILITIES],,,,|"
-121.154476,37.424496,"CA,I-5,NB,SCENIC VISTA POINT/REST AREA, MM431","[NO FACILITIES],,,,|"
-121.103822,37.303532,"CA,I-5,SB,SCENIC VISTA POINT/REST AREA, MM422","[NO FACILITIES],,,,|"
-117.482327,33.315246,"CA,I-5,SB,SCENIC VISTA POINT/REST AREA, MM65","[NO FACILITIES],,,,|"
-117.272506,33.018067,"CA,I-5,SB,SCENIC VIEW POINT/REST AREA, MM39.5","[NO FACILITIES],,,,|"
-116.664084,32.837747,"CA,I-8,EB,SCENIC VISTA/REST AREA, MM37","[NO FACILITIES],,,,|"
-116.054271,32.710948,"CA,I-8,EB,SMALL TURNOUT, MM75","[NO FACILITIES],,,,|"
-116.859187,32.854423,"CA,I-8,WB,TURNOUT, MM24","[NO FACILITIES] ,,,,|PHONES"
-120.67788,39.294041,"CA,I-80,WB,SCENIC VISTA, MM156","[NO FACILITIES],,,,|"
-120.682506,39.291811,"CA,I-80,EB,SCENIC VISTA, MM156","[NO FACILITIES],,,,|"
-120.275628,39.327756,"CA,I-80,WB,DONNER LAKE SCENIC VISTA, MM181","[NO FACILITIES] ,,,,|SCENIC VIEW"
-104.810679,38.980392,"CO,I-25,SB,USAF ACADEMY SCENIC OVERLOOK/PARKING AREA, MM152","[NO FACILITIES],,,,|"
-104.480212,37.005804,"CO,I-25,NB,SCENIC OVERLOOK, MM1","[NO FACILITIES] ,,,,|SCENIC VIEW"
-108.279681,39.195456,"CO,I-70,EB,SCENIC TURNOUT AND PARKING AREA, MM50","[NO FACILITIES],,,,|"
-106.088317,39.601034,"CO,I-70,EB,SCENIC VISTA/PARKING, MM203","[NO FACILITIES],,,,|"
-106.085671,39.603343,"CO,I-70,WB,SCENIC VISTA/PARKING, MM203","[NO FACILITIES],,,,|"
-105.294233,39.710991,"CO,I-70,WB,GENESSEE BUFFALO HERD PULLOUT, MM254","[NO FACILITIES] ,,,,|CARS ONLY"
-105.712796,39.699312,"CO,I-70,EB,GEORGETOWN OVERLOOK PULLOUT, MM226","[NO FACILITIES] ,,,,|SCENIC VIEW"
-105.936588,39.678891,"CO,I-70,WB,TRUCK BRAKE CHECK, MM213","[NO FACILITIES] ,,,,|TRUCKS"
-71.972178,41.371074,"CT,I-95,NB,(NT) SCENIC OVERLOOK, MM89.5","[NO FACILITIES] ,,,,|SCENIC VIEW"
-87.372174,30.559984,"FL,I-10,EB,ESCAMBIA COUNTY TRUCK COMFORT STATION, MM3","[RR,,VM,Pets],|TRUCKS"
-87.353496,30.547708,"FL,I-10,WB,ESCAMBIA COUNTY TRUCK COMFORT STATION, MM3","[RR,,VM,Pets],|TRUCKS"
-84.994128,30.638771,"FL,I-10,EB,JACKSON COUNTY TRUCK COMFORT STATION, MM155","[RR,,VM,Pets],|TRUCKS"
-84.975166,30.640444,"FL,I-10,WB,JACKSON COUNTY TRUCK COMFORT STATION, MM155","[RR,,VM,Pets],|TRUCKS"
-83.283174,30.376209,"FL,I-10,EB,MADISON COUNTY TRUCK COMFORT STATION, MM264","[RR,,VM,Pets],|TRUCKS"
-83.262413,30.372191,"FL,I-10,WB,MADISON COUNTY TRUCK COMFORT STATION, MM264","[RR,,VM,Pets],|TRUCKS"
-82.278334,28.011777,"FL,I-4,EB,HILLSBOROUGH COUNTY TRUCK COMFORT STATION, MM12","[RR,,VM,Pets],|TRUCKS"
-82.261262,28.019027,"FL,I-4,WB,HILLSBOROUGH COUNTY TRUCK COMFORT STATION, MM12","[RR,,VM,Pets],|TRUCKS"
-81.193241,26.167301,"FL,I-75,WB,COLLIER COUNTY RECREATION ACCESS/REST AREA, MM70","[NO FACILITIES],,,,|"
-81.199065,26.166792,"FL,I-75,EB,COLLIER COUNTY RECREATION ACCESS/REST AREA, MM70","[NO FACILITIES],,,,|"
-80.722671,26.149774,"FL,I-75,SB,BROWARD COUNTY RECREATIONAL/REST AREA, MM41","[NO RESTROOMS,[PT] ,,,|BOAT LAUNCH]"
-80.674177,26.146672,"FL,I-75,NB,BROWARD COUNTY RECREATIONAL/REST AREA, MM38","[NO RESTROOMS,[PT] ,,,|BOAT LAUNCH]"
-80.583954,26.146081,"FL,I-75,SB,BROWARD COUNTY RECREATIONAL/REST AREA, MM34","[NO RESTROOMS,[PT] ,,,|BOAT LAUNCH]"
-80.568081,26.146491,"FL,I-75,NB,BROWARD COUNTY RECREATIONAL/REST AREA, MM34","[NO RESTROOMS,[PT] ,,,|BOAT LAUNCH]"
-82.893003,30.410831,"FL,I-75,NB,HAMILTON COUNTY TRUCK COMFORT STATION, MM449","[RR,,VM,Pets],|TRUCKS"
-82.908491,30.428819,"FL,I-75,SB,HAMILTON COUNTY TRUCK COMFORT STATION, MM449","[RR,,VM,Pets],|TRUCKS"
-82.149152,29.002244,"FL,I-75,SB,MARION COUNTY TRUCK COMFORT STATION, MM338","[RR,,VM,Pets],|TRUCKS"
-82.138049,28.984895,"FL,I-75,NB,MARION COUNTY TRUCK COMFORT STATION, MM338","[RR,,VM,Pets],|TRUCKS"
-80.400671,27.195346,"FL,I-95,SB,MARTIN COUNTY TRUCK COMFORT STATION, MM113","[RR,,VM,Pets],|TRUCKS"
-81.193834,29.502956,"FL,I-95,NB,FLAGLER COUNTY TRUCK COMFORT STATION, MM286","[RR,,VM,Pets],|TRUCKS"
-81.200597,29.519433,"FL,I-95,SB,FLAGLER COUNTY TRUCK COMFORT STATION, MM286","[RR,,VM,Pets],|TRUCKS"
-81.670834,30.6779,"FL,I-95,SB,NASSAU COUNTY TRUCK COMFORT STATION, MM376","[RR,,VM,Pets],|TRUCKS"
-81.664108,30.660315,"FL,I-95,NB,NASSAU COUNTY TRUCK COMFORT STATION, MM376","[RR,,VM,Pets],|TRUCKS"
-112.184983,43.812511,"ID,I-15,NB,TURNOUT, MM142","[NO FACILITIES],,,,|"
-112.190277,43.821405,"ID,I-15,SB,TURNOUT, MM142","[NO FACILITIES],,,,|"
-113.9333316,45.684384,"ID,RT-43,EB,CHIEF JOSEPH PASS REST AREA, MM1","[NO FACILITIES],,,,|"
-113.934928,45.685902,"ID,RT-43,WB,CHIEF JOSEPH PASS REST AREA LEFT EXIT, MM1","[NO FACILITIES],,,,|"
-85.670712,41.747794,"IN,I-80,EB,TRUCK TURNOUT, MM108","[NO FACILITIES] ,,,,|TRUCKS"
-85.661852,41.74988,"IN,I-80,WB,TRUCK TURNOUT, MM108","[NO FACILITIES] ,,,,|TRUCKS"
-86.928883,41.585615,"IN,I-80/I-90,EB,TURNOUT-TRUCKS ONLY, MM38","[NO FACILITIES] ,,,,|TRUCKS"
-86.920615,41.587162,"IN,I-80/I-90,WB,TURNOUT-TRUCKS ONLY, MM38","[NO FACILITIES] ,,,,|TRUCKS"
-94.754709,39.105228,"KS,I-70,EB,PARKING AREA, MM414","[NO FACILITIES],,,,|"
-94.744076,39.106393,"KS,I-70,WB,PARKING AREA, MM414","[NO FACILITIES] ,,,,|PHONES,VEHICLE INSPECTION STATION"
-94.754126,39.105292,"KS,US-40,EB,TRUCK TURNOUT, MM414.6","[NO FACILITIES] ,,,,|TRUCK STAGING ONLY"
-94.745091,39.106411,"KS,US-40,WB,TRUCK TURNOUT, MM414.6","[RR,,,,HF]|TRUCKS"
-83.977863,38.074421,"KY,I-64,WB,CLOSED PARKING AREA, MM108","[NO FACILITIES],,,,|"
-84.644936,38.866356,"KY,I-71,SB,TRUCK REST AREA, MM71","[RR,,VM],,|TRUCKS"
-84.600045,38.825386,"KY,I-75,SB,TRUCK REST AREA, MM168","[RR,,VM],,|TRUCKS"
-70.891713,41.870127,"MA,I-495,NB,PARKING AREA, MM11","[NO RESTROOMS,PT,,, Pets]|"
-70.895122,41.871498,"MA,I-495,SB,PARKING AREA, MM11","[NO RESTROOMS,PT,,, Pets]|"
-71.064635,42.804368,"MA,I-495,NB,PARKING AREA, MM51.7","[NO RESTROOMS,PT,,, Pets]|"
-72.124642,42.041369,"MA,I-84,EB,STURBRIDGE REST AREA, MM0.5","[NO RESTROOMS,PT,,, Pets]|"
-72.622215,42.251432,"MA,I-91,NB,SCENIC VIEW, MM17","[NO RESTROOMS,PT],,,|"
-72.620202,42.254926,"MA,I-91,SB,PARKING AREA, MM17","[NO RESTROOMS,PT],,,|"
-72.618243,42.451346,"MA,I-91,NB,PARKING AREA, MM24","[NO RESTROOMS,PT],,,|"
-72.617418,42.459204,"MA,I-91,SB,PARKING AREA, MM24","[NO RESTROOMS,PT],,,|"
-72.565519,42.714286,"MA,I-91,NB,PARKING AREA, MM53.6","[NO RESTROOMS,PT],,,|"
-72.568249,42.720228,"MA,I-91,SB,PARKING AREA, MM54.2","[NO RESTROOMS,PT],,,|"
-71.288445,42.003167,"MA,I-95,SB,PARKING AREA, MM9","[NO FACILITIES],,,,|"
-71.334762,41.914046,"MA,I-95,NB,WEIGH STATION PARKING AREA, MM2.5","[NO FACILITIES] ,,,,|PARKING ALLOWED"
-71.331874,41.919794,"MA,I-95,SB,WEIGH STATION PARKING AREA, MM2.5","[NO FACILITIES] ,,,,|PARKING ALLOWED"
-72.028807,42.555774,"MA,RT-2,EB,PICNIC/REST AREA, MM84.6","[NO RESTROOMS,PT,, Pets]|"
-72.905862,42.636736,"MA,RT-2,EB/WB,PICNIC AREA, MM28.5","[NO RESTROOMS,PT,, Pets],|NO TRUCKS"
-70.483357,41.738732,"MA,US-6,WB,PARKING AREA, MM59.4","[NO FACILITIES],,,,|"
-70.239216,41.686122,"MA,US-6,WB,PARKING AREA, MM73","[NO FACILITIES],,,,|"
-70.193471,41.691573,"MA,US-6,WB,PARKING AREA, MM75.4","[NO FACILITIES],,,,|"
-70.170573,41.693974,"MA,US-6,WB,PARKING AREA, MM76.6","[NO FACILITIES],,,,|"
-70.068181,41.711536,"MA,US-6,EB,PARKING AREA, MM82.4","[NO FACILITIES],,,,|"
-70.040758,41.719742,"MA,US-6,WB,PARKING AREA, MM84","[NO FACILITIES],,,,|"
-70.014732,41.742263,"MA,US-6,WB,PARKING AREA, MM86.2","[NO FACILITIES],,,,|"
-70.001407,41.754416,"MA,US-6,WB,PARKING AREA, MM87.2","[NO FACILITIES],,,,|"
-73.328284,42.065293,"MA,US-7,NB,PARKING AREA","[NO FACILITIES],,,,|"
-73.34123,42.225663,"MA,US-7,NB,PARKING AREA","[NO FACILITIES],,,,|"
-73.335693,42.07835,"MA,US-7,SB,PARKING/PICNIC AREA","[NO RESTROOMS,PT],,,|"
-73.235313,42.55507,"MA,US-7,SB/NB,PARKING/PICNIC AREA","[NO RESTROOMS,PT],,,|"
-73.243932,42.564388,"MA,US-7,NB,PARKING/PICNIC AREA","[NO RESTROOMS,PT],,,|"
-73.244828,42.565272,"MA,US-7,SB,PARKING/PICNIC AREA LEFT TURN","[NO RESTROOMS,PT],,,|"
-73.241525,42.599331,"MA,US-7,NB,PARKING/PICNIC AREA LEFT TURN","[NO RESTROOMS,PT],,,|"
-73.239655,42.602386,"MA,US-7,SB,PARKING/PICNIC AREA","[NO RESTROOMS,PT],,,|"
-73.228516,42.627321,"MA,US-7,NB,PARKING/PICNIC AREA","[NO RESTROOMS,PT],,,|"
-73.22682,42.628027,"MA,US-7,SB,PARKING/PICNIC AREA LEFT TURN","[NO RESTROOMS,PT],,,|"
-77.389236,39.346861,"MD,I-270,WB,SCENIC VIEW, MM28","[NO FACILITIES] ,,,,|SCENIC VIEW"
-79.379252,39.677262,"MD,I-68,EB,YOUGHIOGHENY OVERLOOK, MM6","[NO FACILITIES],,,,|"
-77.192661,39.366405,"MD,I-70/US-40,EB,TRUCK REST AREA TRUCKS ONLY, MM70","[NO FACILITIES] ,,,,|TRUCKS"
-79.286064,39.679529,"MD,US-219,SB,COVE OVERLOOK PARKING/REST AREA","[NO FACILITIES] ,,,,|SCENIC VIEW"
-79.286998,39.678062,"MD,US-219,NB,COVE OVERLOOK PARKING/REST AREA LEFT TURN","[NO FACILITIES] ,,,,|SCENIC VIEW"
-68.476702,45.70822,"ME,I-95,NB,SCENIC VISTA SALMON STREAM LAKE, MM245","[NO FACILITIES] ,,,,|SCENIC VIEW"
-68.335549,46.220005,"ME,RT-11,NB/SB,TURNOUT PARKING AREA","[NO FACILITIES],,,,|"
-68.594112,47.049811,"ME,RT-11,NB/SB,EAGLE LAKE VIEW REST AREA","[NO RESTROOMS,PT],,,|"
-68.590727,47.14907,"ME,RT-11,NB/SB,SOLDIER POND REST AREA","[NO RESTROOMS,PT],,,|"
-69.590346,45.447954,"ME,RT-15,NB/SB,GREENVILLE TURNOUT","[NO FACILITIES],,,,|"
-68.241148,46.660521,"ME,RT-163,EB/WB,HAYSTACK REST AREA","[NO RESTROOMS,PT],,,|"
-67.110417,45.082205,"ME,US-1,NB/SB,ROBBINSTON REST AREA","[NO RESTROOMS,PT],,,|"
-69.967694,45.336334,"ME,US-201,NB/SB,THE FORKS REST AREA","[NO FACILITIES],,,,|"
-69.864111,44.970065,"ME,US-201,NB/SB,SCENIC VISTA","[NO FACILITIES] ,,,,|SCENIC VIEW"
-70.295682,45.736161,"ME,US-201,NB/SB,THE FALLS REST AREA","[NO RESTROOMS,PT],,,|"
-69.95605,45.156128,"ME,US-201,NB/SB,WYMAN REST AREA","[NO RESTROOMS,PT] ,,,|SCENIC VIEW"
-84.990586,42.153226,"MI,I-69,NB,TRUCK PARKING, MM28","[NO FACILITIES] ,,,,|TRUCKS"
-86.828082,46.435017,"MI,M-28,EB/WB,ROADSIDE TURNOUT SCENIC VIEW","[NO FACILITIES] ,,,,|SCENIC VIEW"
-85.024188,42.105894,"MI,SR-60,EB/WB,BURLINGTON ROADSIDE PARK","[NO FACILITIES],,,,|"
-93.254755,43.988366,"MN,I-35,NB,CLOSED FOR RECONSTRUCTION STRAIGHT RIVER REST AREA, MM35","[NO FACILITIES],,,,|"
-94.102945,45.065498,"MN,US-12,WB/WB,DUSTIN MEMORIAL WAYSIDE, MM122","[NO RESTROOMS,[PT,, Pets]|"
